Frequency - Phase	Phase - Phase
2790.05	32.6058
2790.93	32.644
2791.97	32.6081
2793.06	32.5376
2793.98	32.5223
2795.11	32.6522
2796	152.806
2796.9	32.6014
2798.07	32.5385
2799.04	32.6479
2800.01	32.615
2800.98	32.6659
2802.03	32.5862
2802.98	32.5746
2804.05	152.809
2804.93	152.867
2806.06	32.6038
2807.01	32.6045
2807.98	32.5143
2809.07	152.772
2810	32.6577
2810.94	32.5861
2812.04	152.83
2813.01	32.6569
2814.14	152.816
2815.01	32.6316
2815.96	152.815
2817.14	152.981
2818	152.854
2818.93	32.5696
2820.07	32.6393
2821.05	32.6147
2821.87	32.6093
2823.05	32.6519
2823.9	32.4712
2825.07	32.6486
2826.04	152.912
2826.94	32.6461
2828.06	152.881
2829	32.5623
2829.93	32.5543
2831.06	32.6594
2831.95	32.5776
2833.18	32.4683
2834.05	32.6101
2834.91	32.5859
2836.12	32.5701
2837.05	152.889
2837.95	32.5628
2839.05	32.5936
2839.99	32.5441
2841.08	32.5473
2842.07	152.805
2842.91	32.6688
2844.04	32.6232
2844.98	32.595
2846.03	32.588
2847.08	32.5753
2847.96	32.6235
2848.98	32.6364
2850.09	32.5511
2851	32.6245
2852.13	32.5473
2853.05	32.6267
2854.02	32.5491
2855.08	32.4531
2856.03	32.4525
2856.98	32.5766
2858.08	152.911
2858.99	32.4603
2860.15	32.5973
2861.02	153.071
2861.97	32.5772
2863.1	32.5756
2864.05	32.6721
2864.94	32.584
2866.08	32.5108
2867.06	153.062
2867.96	32.6098
2869.07	32.5264
2869.95	32.5801
2871.11	153.064
2871.96	32.6444
2872.94	32.5511
2874.09	32.6047
2875.06	32.5622
2875.97	32.4652
2877.04	152.947
2878	152.994
2879.12	152.979
2880.04	32.5427
2880.96	32.5788
2882.08	32.5624
2882.95	32.5775
2883.98	32.5416
2885.04	32.5769
2886.02	32.5614
2886.89	153.066
2888.08	32.4196
2889.03	32.5432
2890.1	153.049
2891.06	32.5608
2891.95	152.984
2893.08	32.5185
2894	32.5609
2894.97	32.5324
2896.13	32.5424
2897.03	32.6036
2898.19	32.5595
2899.03	32.5275
2899.96	32.6002
2901.04	32.5785
2902.03	32.5494
2903.01	32.5248
2904.08	32.5463
2905.04	32.6035
2905.96	32.5479
2907.06	32.492
